t	GranuleCell[0]	GranuleCell[10]	GranuleCell[20]	GranuleCell[30]	GranuleCell[40]	GranuleCell[50]	GranuleCell[60]	GranuleCell[70]	GranuleCell[80]	GranuleCell[90]	GranuleCell[100]	GranuleCell[110]	GranuleCell[120]	GranuleCell[130]	GranuleCell[140]	GranuleCell[150]	GranuleCell[160]	GranuleCell[170]	GranuleCell[180]	GranuleCell[190]	GranuleCell[200]	GranuleCell[210]	GranuleCell[220]	GranuleCell[230]	GranuleCell[240]	GranuleCell[250]	GranuleCell[260]	GranuleCell[270]	GranuleCell[280]	GranuleCell[290]	GranuleCell[300]	GranuleCell[310]	GranuleCell[320]	GranuleCell[330]	GranuleCell[340]	GranuleCell[350]	GranuleCell[360]	GranuleCell[370]	GranuleCell[380]	GranuleCell[390]	GranuleCell[400]	GranuleCell[410]	GranuleCell[420]	GranuleCell[430]	GranuleCell[440]	GranuleCell[450]	GranuleCell[460]	GranuleCell[470]	GranuleCell[480]	GranuleCell[490]	GranuleCell[498]	GranuleCell[499]	BasketCell[0]	BasketCell[1]	BasketCell[2]	BasketCell[3]	BasketCell[4]	BasketCell[5]	MossyCell[0]	MossyCell[1]	MossyCell[2]	MossyCell[3]	MossyCell[4]	MossyCell[5]	MossyCell[6]	MossyCell[7]	MossyCell[8]	MossyCell[9]	MossyCell[10]	MossyCell[11]	MossyCell[12]	MossyCell[13]	MossyCell[14]	HIPPCell[0]	HIPPCell[1]	HIPPCell[2]	HIPPCell[3]	HIPPCell[4]	HIPPCell[5]	
41.400000	-57.013816	-58.616723	-58.599525	-58.020144	-58.024387	-57.869700	-57.921712	-59.651578	-57.021299	-55.859793	-58.671791	-67.237870	-65.798921	-62.595028	-68.867071	-69.462139	-64.894854	-69.627408	-68.879086	-68.879052	-70.431198	-69.659396	-69.478100	-70.238973	-70.238973	-70.248306	-70.417692	-70.421752	-70.435421	-70.439673	-70.431161	-70.435384	-70.431161	-70.435396	-70.431136	-69.663608	-69.655407	-69.663608	-68.908963	-68.898553	-68.898015	-70.235829	-68.901991	-68.727894	-68.888190	-69.468066	-63.559487	-63.512990	-55.239076	-65.594699	-57.993901	-61.759535	-61.076370	-56.139437	-59.231725	-59.745195	-59.523736	-60.231584	-63.028389	-63.125649	-39.044865	-59.942640	-61.067835	-61.712777	-61.034160	-60.677416	-60.482161	-60.483672	-60.483672	-60.828636	-60.352486	-60.252808	-59.767601	-76.000900	-73.432535	-76.566470	-66.059675	-76.857768	-76.042069	
41.500000	-57.065635	-58.666116	-58.634602	-58.062243	-58.067490	-57.904907	-57.971373	-59.666375	-57.073646	-55.917053	-58.716421	-67.232032	-65.803097	-62.594947	-68.859444	-69.440790	-64.886652	-69.623844	-68.871385	-68.871350	-70.431223	-69.655236	-69.456232	-70.221175	-70.221175	-70.230454	-70.417769	-70.421816	-70.435434	-70.439673	-70.431186	-70.435396	-70.431186	-70.435409	-70.431161	-69.659875	-69.651707	-69.659875	-68.901202	-68.890850	-68.890298	-70.218037	-68.894265	-68.702645	-68.880438	-69.446866	-63.561727	-63.532437	-55.269786	-65.599781	-58.032956	-61.768913	-61.052705	-56.175490	-59.238312	-59.744009	-59.530041	-60.215366	-63.102130	-63.214809	-40.045472	-59.934221	-61.066277	-61.710467	-61.032596	-60.676538	-60.481652	-60.483170	-60.483170	-60.827658	-60.350436	-60.252009	-59.760167	-76.013718	-73.416446	-76.574481	-66.075788	-76.839884	-76.057080	
41.600000	-57.117614	-58.715574	-58.669706	-58.104202	-58.110434	-57.940177	-58.021122	-59.682102	-57.126105	-55.974384	-58.761241	-67.226120	-65.807554	-62.595056	-68.852140	-69.419553	-64.878633	-69.620437	-68.864009	-68.863974	-70.431249	-69.651248	-69.434490	-70.203327	-70.203327	-70.212554	-70.417845	-70.421881	-70.435447	-70.439673	-70.431211	-70.435409	-70.431211	-70.435421	-70.431186	-69.656300	-69.648166	-69.656300	-68.893764	-68.883469	-68.882902	-70.200196	-68.886861	-68.677681	-68.873012	-69.425779	-63.564020	-63.551972	-55.300925	-65.605137	-58.072045	-61.778325	-61.029512	-56.211284	-59.244922	-59.742957	-59.536261	-60.199348	-63.170354	-63.302155	-41.119179	-59.926150	-61.064709	-61.708141	-61.031032	-60.675659	-60.481142	-60.482667	-60.482667	-60.826676	-60.348414	-60.251239	-59.753049	-76.026444	-73.400929	-76.582622	-66.091847	-76.822300	-76.071984	
41.700000	-57.169748	-58.765091	-58.704884	-58.146075	-58.153272	-57.975558	-58.070949	-59.698738	-57.178673	-56.031780	-58.806244	-67.220196	-65.812284	-62.595405	-68.845153	-69.398489	-64.870850	-69.617182	-68.856949	-68.856914	-70.431274	-69.647425	-69.412934	-70.185496	-70.185496	-70.194670	-70.417921	-70.421945	-70.435459	-70.439674	-70.431236	-70.435422	-70.431236	-70.435434	-70.431211	-69.652878	-69.644778	-69.652878	-68.886640	-68.876402	-68.875821	-70.182372	-68.879771	-68.653057	-68.865903	-69.404864	-63.566422	-63.571590	-55.332480	-65.610759	-58.111164	-61.787824	-61.006783	-56.246819	-59.251552	-59.742035	-59.542396	-60.183569	-63.237136	-63.382975	-42.091162	-59.918519	-61.063135	-61.705804	-61.029468	-60.674778	-60.480629	-60.482161	-60.482161	-60.825689	-60.346421	-60.250501	-59.746337	-76.039078	-73.386020	-76.590886	-66.107852	-76.805084	-76.086780	
41.800000	-57.222031	-58.814663	-58.740177	-58.187909	-58.196050	-58.011090	-58.120846	-59.716261	-57.231344	-56.089224	-58.851420	-67.214315	-65.817279	-62.596039	-68.838473	-69.377652	-64.863349	-69.614075	-68.850197	-68.850162	-70.431300	-69.643763	-69.391618	-70.167740	-70.167740	-70.176861	-70.417998	-70.422010	-70.435472	-70.439674	-70.431262	-70.435434	-70.431262	-70.435447	-70.431237	-69.649606	-69.641540	-69.649606	-68.879823	-68.869641	-68.869045	-70.164623	-68.872986	-68.628821	-68.859103	-69.384175	-63.568978	-63.591287	-55.364439	-65.616638	-58.150310	-61.797455	-60.984509	-56.282097	-59.258199	-59.741236	-59.548450	-60.168062	-63.298971	-63.462031	-43.113098	-59.911212	-61.061552	-61.703451	-61.027903	-60.673895	-60.480114	-60.481652	-60.481652	-60.824698	-60.344457	-60.249789	-59.739918	-76.051622	-73.371764	-76.599267	-66.123804	-76.788295	-76.101470	
41.900000	-57.274457	-58.864286	-58.775621	-58.229744	-58.238811	-58.046805	-58.170813	-59.734650	-57.284114	-56.146704	-58.896763	-67.208522	-65.822531	-62.596994	-68.832091	-69.357086	-64.856168	-69.611113	-68.843745	-68.843709	-70.431325	-69.640259	-69.370585	-70.150109	-70.150109	-70.159177	-70.418074	-70.422074	-70.435485	-70.439674	-70.431287	-70.435447	-70.431287	-70.435460	-70.431262	-69.646480	-69.638447	-69.646480	-68.873304	-68.863177	-68.862566	-70.146998	-68.866499	-68.605013	-68.852603	-69.363755	-63.571728	-63.611061	-55.396789	-65.622768	-58.189481	-61.807257	-60.962681	-56.317121	-59.264860	-59.740557	-59.554421	-60.152853	-63.359405	-63.535235	-44.035365	-59.904305	-61.059964	-61.701087	-61.026337	-60.673010	-60.479597	-60.481142	-60.481142	-60.823703	-60.342520	-60.249105	-59.733870	-76.064076	-73.358184	-76.607761	-66.139702	-76.771979	-76.116054	
42.000000	-57.327019	-58.913955	-58.811244	-58.271616	-58.281587	-58.082730	-58.220845	-59.753885	-57.336976	-56.204217	-58.942265	-67.202860	-65.828031	-62.598303	-68.826001	-69.336831	-64.849343	-69.608291	-68.837585	-68.837549	-70.431350	-69.636908	-69.349875	-70.132645	-70.132645	-70.141660	-70.418150	-70.422138	-70.435498	-70.439674	-70.431313	-70.435460	-70.431313	-70.435473	-70.431287	-69.643495	-69.635496	-69.643495	-68.867075	-68.857002	-68.856377	-70.129541	-68.860301	-68.581665	-68.846395	-69.343643	-63.574708	-63.630906	-55.429519	-65.629141	-58.228672	-61.817261	-60.941292	-56.351890	-59.271532	-59.739994	-59.560312	-60.137966	-63.415399	-63.606732	-44.990403	-59.897697	-61.058368	-61.698710	-61.024772	-60.672124	-60.479078	-60.480629	-60.480629	-60.822703	-60.340611	-60.248445	-59.728094	-76.076440	-73.345308	-76.616360	-66.155546	-76.756178	-76.130534	
42.100000	-57.379710	-58.963666	-58.847073	-58.313555	-58.324411	-58.118890	-58.270939	-59.773944	-57.389927	-56.261761	-58.987918	-67.197362	-65.833773	-62.599991	-68.820194	-69.316919	-64.842899	-69.605606	-68.831708	-68.831672	-70.431376	-69.633706	-69.329520	-70.115385	-70.115385	-70.124349	-70.418226	-70.422202	-70.435511	-70.439674	-70.431338	-70.435473	-70.431338	-70.435485	-70.431313	-69.640648	-69.632684	-69.640648	-68.861128	-68.851109	-68.850470	-70.112288	-68.854385	-68.558808	-68.840472	-69.323871	-63.577947	-63.650820	-55.462618	-65.635748	-58.267881	-61.827497	-60.920333	-56.386406	-59.278212	-59.739542	-59.566124	-60.123420	-63.470037	-63.672979	-45.850336	-59.891454	-61.056768	-61.696322	-61.023206	-60.671237	-60.478557	-60.480114	-60.480114	-60.821700	-60.338729	-60.247810	-59.722654	-76.088715	-73.333151	-76.625060	-66.171338	-76.740924	-76.144910	
42.200000	-57.432522	-59.013415	-58.883126	-58.355586	-58.367308	-58.155305	-58.321093	-59.794809	-57.442960	-56.319332	-59.033716	-67.192060	-65.839750	-62.602080	-68.814662	-69.297379	-64.836861	-69.603054	-68.826108	-68.826073	-70.431402	-69.630650	-69.309548	-70.098362	-70.098362	-70.107273	-70.418301	-70.422266	-70.435524	-70.439674	-70.431364	-70.435486	-70.431364	-70.435498	-70.431338	-69.637936	-69.630005	-69.637936	-68.855456	-68.845490	-68.844837	-70.095272	-68.848743	-68.536462	-68.834827	-69.304467	-63.581468	-63.670798	-55.496073	-65.642584	-58.307106	-61.837988	-60.899797	-56.420670	-59.284898	-59.739197	-59.571858	-60.109229	-63.520685	-63.737581	-46.731241	-59.885487	-61.055160	-61.693921	-61.021640	-60.670348	-60.478034	-60.479597	-60.479597	-60.820693	-60.336873	-60.247198	-59.717465	-76.100902	-73.321727	-76.633856	-66.187076	-76.726246	-76.159182	
42.300000	-57.485448	-59.063196	-58.919422	-58.397731	-58.410301	-58.191994	-58.371303	-59.816459	-57.496072	-56.376928	-59.079648	-67.186977	-65.845953	-62.604587	-68.809399	-69.278233	-64.831246	-69.600632	-68.820778	-68.820742	-70.431427	-69.627734	-69.289981	-70.081603	-70.081603	-70.090462	-70.418377	-70.422329	-70.435537	-70.439675	-70.431389	-70.435498	-70.431389	-70.435511	-70.431364	-69.635355	-69.627458	-69.635355	-68.850052	-68.840138	-68.839472	-70.078519	-68.843368	-68.514648	-68.829450	-69.285454	-63.585292	-63.690838	-55.529875	-65.649641	-58.346342	-61.848753	-60.879676	-56.454684	-59.291588	-59.738954	-59.577514	-60.095405	-63.570029	-63.797468	-47.523893	-59.879852	-61.053548	-61.691511	-61.020074	-60.669458	-60.477509	-60.479078	-60.479078	-60.819682	-60.335044	-60.246608	-59.712583	-76.113001	-73.311044	-76.642743	-66.202761	-76.712163	-76.173351	
42.400000	-57.538482	-59.113001	-58.955974	-58.440008	-58.453406	-58.228971	-58.421567	-59.838876	-57.549256	-56.434547	-59.125705	-67.182136	-65.852377	-62.607527	-68.804398	-69.259500	-64.826071	-69.598336	-68.815709	-68.815673	-70.431453	-69.624957	-69.270838	-70.065129	-70.065129	-70.073936	-70.418453	-70.422393	-70.435549	-70.439675	-70.431415	-70.435511	-70.431415	-70.435524	-70.431389	-69.632901	-69.625038	-69.632901	-68.844909	-68.835046	-68.834367	-70.062051	-68.838253	-68.493379	-68.824337	-69.266850	-63.589436	-63.710935	-55.564012	-65.656912	-58.385587	-61.859807	-60.859963	-56.488449	-59.298278	-59.738810	-59.583095	-60.081958	-63.615784	-63.855778	-48.330052	-59.874470	-61.051930	-61.689089	-61.018508	-60.668567	-60.476983	-60.478557	-60.478557	-60.818667	-60.333241	-60.246039	-59.707933	-76.125012	-73.301107	-76.651715	-66.218394	-76.698693	-76.187418	
42.500000	-57.591618	-59.162829	-58.992794	-58.482433	-58.496640	-58.266245	-58.471881	-59.862042	-57.602508	-56.492184	-59.171883	-67.177554	-65.859015	-62.610909	-68.799651	-69.241195	-64.821347	-69.596164	-68.810896	-68.810860	-70.431478	-69.622313	-69.252133	-70.048959	-70.048959	-70.057716	-70.418528	-70.422456	-70.435562	-70.439675	-70.431440	-70.435524	-70.431440	-70.435537	-70.431415	-69.630572	-69.622743	-69.630572	-68.840019	-68.830208	-68.829515	-70.045889	-68.833392	-68.472666	-68.819479	-69.248669	-63.593914	-63.731087	-55.598474	-65.664391	-58.424838	-61.871164	-60.840650	-56.521964	-59.304967	-59.738762	-59.588600	-60.068894	-63.660288	-63.909850	-49.055937	-59.869391	-61.050308	-61.686657	-61.016942	-60.667675	-60.476454	-60.478034	-60.478034	-60.817649	-60.331463	-60.245490	-59.703561	-76.136937	-73.291917	-76.660768	-66.233974	-76.685848	-76.201384	
42.600000	-57.644848	-59.212675	-59.029888	-58.525017	-58.540016	-58.303825	-58.522242	-59.885937	-57.655822	-56.549838	-59.218175	-67.173245	-65.865860	-62.614741	-68.795151	-69.223330	-64.817082	-69.594111	-68.806331	-68.806295	-70.431504	-69.619800	-69.233879	-70.033109	-70.033109	-70.041815	-70.418603	-70.422519	-70.435575	-70.439675	-70.431466	-70.435537	-70.431466	-70.435550	-70.431440	-69.628363	-69.620568	-69.628363	-68.835377	-68.825616	-68.824911	-70.030046	-68.828778	-68.452518	-68.814871	-69.230925	-63.598734	-63.751291	-55.633251	-65.672072	-58.464091	-61.882834	-60.821730	-56.555232	-59.311653	-59.738805	-59.594032	-60.056217	-63.701562	-63.962416	-49.790521	-59.864544	-61.048681	-61.684216	-61.015376	-60.666781	-60.475924	-60.477509	-60.477509	-60.816627	-60.329709	-60.244959	-59.699401	-76.148775	-73.283474	-76.669897	-66.249502	-76.673635	-76.215249	
42.700000	-57.698166	-59.262536	-59.067261	-58.567771	-58.583543	-58.341717	-58.572647	-59.910545	-57.709194	-56.607505	-59.264576	-67.169221	-65.872906	-62.619029	-68.790893	-69.205914	-64.813283	-69.592175	-68.802008	-68.801972	-70.431530	-69.617413	-69.216084	-70.017592	-70.017592	-70.026248	-70.418678	-70.422582	-70.435588	-70.439675	-70.431491	-70.435550	-70.431491	-70.435563	-70.431466	-69.626272	-69.618512	-69.626272	-68.830976	-68.821265	-68.820546	-70.014536	-68.824403	-68.432940	-68.810504	-69.213624	-63.603907	-63.771543	-55.668333	-65.679948	-58.503344	-61.894825	-60.803196	-56.588254	-59.318332	-59.738935	-59.599390	-60.043929	-63.741640	-64.011168	-50.452789	-59.859973	-61.047050	-61.681765	-61.013811	-60.665886	-60.475393	-60.476983	-60.476983	-60.815602	-60.327981	-60.244448	-59.695496	-76.160528	-73.275773	-76.679097	-66.264977	-76.662060	-76.229014	
42.800000	-57.751567	-59.312409	-59.104916	-58.610703	-58.627229	-58.379925	-58.623092	-59.935847	-57.762619	-56.665180	-59.311080	-67.165492	-65.880147	-62.623775	-68.786871	-69.188954	-64.809954	-69.590353	-68.797921	-68.797885	-70.431555	-69.615151	-69.198753	-70.002417	-70.002417	-70.011023	-70.418753	-70.422645	-70.435601	-70.439675	-70.431517	-70.435563	-70.431517	-70.435576	-70.431492	-69.624297	-69.616570	-69.624297	-68.826809	-68.817148	-68.816416	-69.999368	-68.820263	-68.413934	-68.806374	-69.196775	-63.609436	-63.791840	-55.703710	-65.688014	-58.542593	-61.907140	-60.785041	-56.621030	-59.325004	-59.739150	-59.604677	-60.032033	-63.778807	-64.058486	-51.120408	-59.855615	-61.045414	-61.679305	-61.012245	-60.664990	-60.474859	-60.476454	-60.476454	-60.814574	-60.326276	-60.243952	-59.691785	-76.172195	-73.268808	-76.688365	-66.280401	-76.651124	-76.242679	
42.900000	-57.805044	-59.362292	-59.142855	-58.653817	-58.671081	-58.418452	-58.673574	-59.961827	-57.816092	-56.722861	-59.357681	-67.162064	-65.887577	-62.628981	-68.783077	-69.172454	-64.807096	-69.588642	-68.794064	-68.794027	-70.431581	-69.613009	-69.181892	-69.987591	-69.987591	-69.996148	-70.418828	-70.422708	-70.435614	-70.439676	-70.431543	-70.435576	-70.431543	-70.435589	-70.431517	-69.622433	-69.614740	-69.622433	-68.822870	-68.813258	-68.812515	-69.984549	-68.816351	-68.395501	-68.802475	-69.180381	-63.615327	-63.812180	-55.739373	-65.696263	-58.581837	-61.919785	-60.767258	-56.653562	-59.331666	-59.739446	-59.609892	-60.020526	-63.814835	-64.102371	-51.723522	-59.851507	-61.043776	-61.676837	-61.010680	-60.664094	-60.474325	-60.475924	-60.475924	-60.813542	-60.324596	-60.243474	-59.688305	-76.183778	-73.262572	-76.697696	-66.295772	-76.640828	-76.256246	
43.000000	-57.858591	-59.412180	-59.181079	-58.697118	-58.715103	-58.457296	-58.724091	-59.988467	-57.869609	-56.780545	-59.404373	-67.158942	-65.895190	-62.634645	-68.779506	-69.156416	-64.804711	-69.587038	-68.790430	-68.790394	-70.431607	-69.610985	-69.165502	-69.973120	-69.973120	-69.981628	-70.418903	-70.422770	-70.435627	-70.439676	-70.431568	-70.435589	-70.431568	-70.435601	-70.431543	-69.620678	-69.613019	-69.620678	-68.819155	-68.809591	-68.808835	-69.970085	-68.812662	-68.377641	-68.798799	-69.164444	-63.621579	-63.832560	-55.775312	-65.704690	-58.621072	-61.932761	-60.749840	-56.685850	-59.338316	-59.739819	-59.615037	-60.009408	-63.848238	-64.144894	-52.329668	-59.847595	-61.042133	-61.674361	-61.009115	-60.663196	-60.473788	-60.475393	-60.475393	-60.812507	-60.322939	-60.243011	-59.685004	-76.195277	-73.257055	-76.707086	-66.311092	-76.631169	-76.269715	
43.100000	-57.912203	-59.462072	-59.219589	-58.740609	-58.759296	-58.496459	-58.774638	-60.015752	-57.923164	-56.838227	-59.451151	-67.156129	-65.902980	-62.640766	-68.776152	-69.140841	-64.802795	-69.585540	-68.787014	-68.786978	-70.431632	-69.609076	-69.149583	-69.959007	-69.959007	-69.967467	-70.418977	-70.422833	-70.435640	-70.439676	-70.431594	-70.435602	-70.431594	-70.435614	-70.431569	-69.619030	-69.611404	-69.619030	-68.815656	-68.806140	-68.805372	-69.955979	-68.809188	-68.360351	-68.795341	-69.148965	-63.628195	-63.852976	-55.811519	-65.713290	-58.660296	-61.946068	-60.732780	-56.717896	-59.344953	-59.740267	-59.620114	-59.998674	-63.880560	-64.184323	-52.878369	-59.843910	-61.040487	-61.671877	-61.007550	-60.662297	-60.473250	-60.474859	-60.474859	-60.811470	-60.321305	-60.242563	-59.681913	-76.206692	-73.252247	-76.716530	-66.326360	-76.622142	-76.283086	
43.200000	-57.965873	-59.511963	-59.258382	-58.784291	-58.803664	-58.535938	-58.825213	-60.043663	-57.976754	-56.895905	-59.498008	-67.153627	-65.910943	-62.647341	-68.773011	-69.125727	-64.801347	-69.584145	-68.783810	-68.783774	-70.431658	-69.607277	-69.134135	-69.945255	-69.945255	-69.953667	-70.419052	-70.422895	-70.435653	-70.439676	-70.431620	-70.435615	-70.431620	-70.435627	-70.431594	-69.617485	-69.609893	-69.617485	-68.812369	-68.802900	-68.802121	-69.942234	-68.805926	-68.343626	-68.792097	-69.133943	-63.635173	-63.873427	-55.847984	-65.722057	-58.699506	-61.959705	-60.716073	-56.749700	-59.351574	-59.740786	-59.625122	-59.988322	-63.910512	-64.222463	-53.428480	-59.840405	-61.038838	-61.669384	-61.005986	-60.661398	-60.472711	-60.474325	-60.474325	-60.810429	-60.319694	-60.242129	-59.678986	-76.218024	-73.248136	-76.726026	-66.341577	-76.613740	-76.296360	
43.300000	-58.019596	-59.561851	-59.297456	-58.828163	-58.848206	-58.575730	-58.875812	-60.072185	-58.030375	-56.953575	-59.544940	-67.151437	-65.919073	-62.654363	-68.770075	-69.111073	-64.800363	-69.582849	-68.780813	-68.780778	-70.431684	-69.605588	-69.119154	-69.931863	-69.931863	-69.940228	-70.419126	-70.422957	-70.435666	-70.439676	-70.431646	-70.435628	-70.431646	-70.435640	-70.431620	-69.616041	-69.608483	-69.616041	-68.809288	-68.799866	-68.799075	-69.928849	-68.802870	-68.327461	-68.789060	-69.119375	-63.642511	-63.893910	-55.884699	-65.730986	-58.738699	-61.973671	-60.699711	-56.781264	-59.358179	-59.741374	-59.630063	-59.978346	-63.939440	-64.257813	-53.927527	-59.837107	-61.037187	-61.666885	-61.004422	-60.660498	-60.472170	-60.473788	-60.473788	-60.809385	-60.318105	-60.241709	-59.676249	-76.229274	-73.244709	-76.735569	-66.356743	-76.605957	-76.309538	
43.400000	-58.073363	-59.611732	-59.336807	-58.872226	-58.892921	-58.615830	-58.926432	-60.101302	-58.084016	-57.011233	-59.591942	-67.149558	-65.927365	-62.661829	-68.767341	-69.096874	-64.799838	-69.581651	-68.778018	-68.777983	-70.431710	-69.604004	-69.104637	-69.918830	-69.918830	-69.927149	-70.419200	-70.423019	-70.435679	-70.439677	-70.431671	-70.435641	-70.431671	-70.435653	-70.431646	-69.614695	-69.607171	-69.614695	-68.806407	-68.797032	-68.796230	-69.915824	-68.800014	-68.311851	-68.786224	-69.105259	-63.650205	-63.914422	-55.921656	-65.740072	-58.777874	-61.987962	-60.683688	-56.812588	-59.364765	-59.742027	-59.634938	-59.968740	-63.966228	-64.291946	-54.426750	-59.833973	-61.035532	-61.664379	-61.002859	-60.659597	-60.471628	-60.473250	-60.473250	-60.808339	-60.316538	-60.241301	-59.673663	-76.240441	-73.241954	-76.745156	-66.371858	-76.598783	-76.322621	
43.500000	-58.127164	-59.661603	-59.376431	-58.916477	-58.937808	-58.656235	-58.977071	-60.130999	-58.137672	-57.068872	-59.639008	-67.147987	-65.935813	-62.669732	-68.764802	-69.083128	-64.799766	-69.580548	-68.775420	-68.775384	-70.431735	-69.602524	-69.090579	-69.906156	-69.906156	-69.914429	-70.419274	-70.423081	-70.435692	-70.439677	-70.431697	-70.435654	-70.431697	-70.435666	-70.431671	-69.613446	-69.605955	-69.613446	-68.803723	-68.794393	-68.793580	-69.903158	-68.797353	-68.296787	-68.783586	-69.091590	-63.658253	-63.934960	-55.958845	-65.749310	-58.817028	-62.002574	-60.667998	-56.843673	-59.371330	-59.742742	-59.639747	-59.959499	-63.992048	-64.323561	-54.880623	-59.831026	-61.033876	-61.661866	-61.001297	-60.658695	-60.471085	-60.472711	-60.472711	-60.807290	-60.314993	-60.240905	-59.671250	-76.251528	-73.239855	-76.754782	-66.386921	-76.592210	-76.335609	
43.600000	-58.180995	-59.711462	-59.416322	-58.960913	-58.982865	-58.696939	-59.027724	-60.161262	-58.191339	-57.126480	-59.686134	-67.146723	-65.944414	-62.678064	-68.762454	-69.069827	-64.800141	-69.579538	-68.773012	-68.772977	-70.431761	-69.601144	-69.076976	-69.893838	-69.893838	-69.902065	-70.419347	-70.423142	-70.435705	-70.439677	-70.431723	-70.435666	-70.431723	-70.435679	-70.431697	-69.612290	-69.604833	-69.612290	-68.801229	-68.791945	-68.791121	-69.890847	-68.794883	-68.282263	-68.781139	-69.078363	-63.666648	-63.955523	-55.996257	-65.758695	-58.856158	-62.017503	-60.652634	-56.874521	-59.377875	-59.743518	-59.644492	-59.950617	-64.015934	-64.354027	-55.333723	-59.828231	-61.032216	-61.659347	-60.999735	-60.657792	-60.470540	-60.472170	-60.472170	-60.806239	-60.313469	-60.240521	-59.668975	-76.262533	-73.238398	-76.764445	-66.401934	-76.586225	-76.348502	
43.700000	-58.234852	-59.761306	-59.456475	-59.005532	-59.028088	-58.737935	-59.078385	-60.192076	-58.245015	-57.184056	-59.733314	-67.145762	-65.953162	-62.686819	-68.760293	-69.056968	-64.800956	-69.578618	-68.770792	-68.770756	-70.431787	-69.599863	-69.063820	-69.881871	-69.881871	-69.890054	-70.419421	-70.423204	-70.435718	-70.439677	-70.431749	-70.435679	-70.431749	-70.435692	-70.431723	-69.611225	-69.603802	-69.611225	-68.798921	-68.789682	-68.788847	-69.878888	-68.792598	-68.268270	-68.778880	-69.065572	-63.675386	-63.976109	-56.033886	-65.768224	-58.895263	-62.032743	-60.637591	-56.905131	-59.384396	-59.744351	-59.649174	-59.942086	-64.038907	-64.382221	-55.746562	-59.825605	-61.030556	-61.656822	-60.998173	-60.656889	-60.469995	-60.471628	-60.471628	-60.805185	-60.311966	-60.240148	-59.666857	-76.273458	-73.237569	-76.774142	-66.416896	-76.580819	-76.361301	
43.800000	-58.288731	-59.811130	-59.496884	-59.050329	-59.073472	-58.779218	-59.129051	-60.223428	-58.298696	-57.241597	-59.780543	-67.145101	-65.962053	-62.695988	-68.758312	-69.044542	-64.802202	-69.577786	-68.768753	-68.768718	-70.431813	-69.598677	-69.051106	-69.870253	-69.870253	-69.878391	-70.419494	-70.423265	-70.435731	-70.439677	-70.431774	-70.435692	-70.431774	-70.435705	-70.431749	-69.610249	-69.602859	-69.610249	-68.796794	-68.787600	-68.786755	-69.867277	-68.790494	-68.254799	-68.776802	-69.053211	-63.684461	-63.996714	-56.071709	-65.777890	-58.934340	-62.048290	-60.622863	-56.935506	-59.390893	-59.745238	-59.653793	-59.933899	-64.060130	-64.409335	-56.157897	-59.823118	-61.028893	-61.654291	-60.996612	-60.655986	-60.469448	-60.471085	-60.471085	-60.804128	-60.310484	-60.239786	-59.664866	-76.284303	-73.237351	-76.783869	-66.431808	-76.575978	-76.374008	
43.900000	-58.342629	-59.860934	-59.537543	-59.095295	-59.119011	-58.820781	-59.179719	-60.255302	-58.352379	-57.299104	-59.827818	-67.144734	-65.971082	-62.705563	-68.756509	-69.032544	-64.803873	-69.577039	-68.766892	-68.766857	-70.431838	-69.597584	-69.038825	-69.858978	-69.858978	-69.867072	-70.419568	-70.423326	-70.435744	-70.439677	-70.431800	-70.435705	-70.431800	-70.435718	-70.431774	-69.609360	-69.602003	-69.609360	-68.794844	-68.785694	-68.784839	-69.856010	-68.788567	-68.241840	-68.774903	-69.041272	-63.693866	-64.017337	-56.109720	-65.787691	-58.973387	-62.064136	-60.608444	-56.965646	-59.397364	-59.746178	-59.658350	-59.926050	-64.080493	-64.434395	-56.533484	-59.820786	-61.027229	-61.651755	-60.995052	-60.655082	-60.468899	-60.470540	-60.470540	-60.803069	-60.309022	-60.239433	-59.663017	-76.295068	-73.237730	-76.793623	-66.446670	-76.571691	-76.386621	
44.000000	-58.396539	-59.910713	-59.578443	-59.140428	-59.164701	-58.862616	-59.230387	-60.287686	-58.406062	-57.356574	-59.875133	-67.144657	-65.980246	-62.715536	-68.754878	-69.020966	-64.805960	-69.576377	-68.765203	-68.765168	-70.431864	-69.596582	-69.026971	-69.848040	-69.848040	-69.856091	-70.419641	-70.423387	-70.435757	-70.439678	-70.431826	-70.435718	-70.431826	-70.435731	-70.431800	-69.608555	-69.601232	-69.608555	-68.793066	-68.783960	-68.783096	-69.845080	-68.786812	-68.229385	-68.773177	-69.029750	-63.703595	-64.037975	-56.147915	-65.797621	-59.012402	-62.080275	-60.594328	-56.995552	-59.403808	-59.747168	-59.662846	-59.918531	-64.099274	-64.458440	-56.907010	-59.818580	-61.025563	-61.649213	-60.993493	-60.654177	-60.468350	-60.469995	-60.469995	-60.802008	-60.307581	-60.239090	-59.661284	-76.305754	-73.238690	-76.803401	-66.461482	-76.567946	-76.399143	
