Precell 	pstcell 	 Synapse 
MossyCell[4]	GranuleCell[314]	Exp2Syn[2829]
MossyCell[4]	GranuleCell[187]	Exp2Syn[1686]
MossyCell[4]	GranuleCell[317]	Exp2Syn[2855]
MossyCell[4]	GranuleCell[271]	Exp2Syn[2442]
MossyCell[4]	GranuleCell[291]	Exp2Syn[2621]
MossyCell[4]	GranuleCell[200]	Exp2Syn[1803]
MossyCell[4]	GranuleCell[272]	Exp2Syn[2450]
MossyCell[4]	GranuleCell[247]	Exp2Syn[2225]
MossyCell[4]	GranuleCell[193]	Exp2Syn[1740]
MossyCell[4]	GranuleCell[300]	Exp2Syn[2702]
MossyCell[4]	GranuleCell[212]	Exp2Syn[1911]
MossyCell[4]	GranuleCell[254]	Exp2Syn[2288]
MossyCell[4]	GranuleCell[316]	Exp2Syn[2846]
MossyCell[4]	GranuleCell[307]	Exp2Syn[2765]
MossyCell[4]	GranuleCell[320]	Exp2Syn[2882]
MossyCell[4]	GranuleCell[287]	Exp2Syn[2585]
MossyCell[4]	GranuleCell[175]	Exp2Syn[1578]
MossyCell[4]	GranuleCell[318]	Exp2Syn[2865]
MossyCell[4]	GranuleCell[319]	Exp2Syn[2873]
MossyCell[4]	GranuleCell[243]	Exp2Syn[2189]
MossyCell[4]	GranuleCell[241]	Exp2Syn[2172]
MossyCell[4]	GranuleCell[283]	Exp2Syn[2550]
MossyCell[4]	GranuleCell[292]	Exp2Syn[2630]
MossyCell[4]	GranuleCell[214]	Exp2Syn[1929]
MossyCell[4]	GranuleCell[218]	Exp2Syn[1965]
MossyCell[4]	GranuleCell[304]	Exp2Syn[2738]
MossyCell[4]	GranuleCell[228]	Exp2Syn[2054]
MossyCell[4]	GranuleCell[268]	Exp2Syn[2414]
MossyCell[4]	GranuleCell[256]	Exp2Syn[2306]
MossyCell[4]	GranuleCell[262]	Exp2Syn[2361]
MossyCell[4]	GranuleCell[231]	Exp2Syn[2081]
MossyCell[4]	GranuleCell[269]	Exp2Syn[2423]
MossyCell[4]	GranuleCell[233]	Exp2Syn[2100]
MossyCell[4]	GranuleCell[267]	Exp2Syn[2405]
MossyCell[4]	GranuleCell[260]	Exp2Syn[2342]
MossyCell[4]	GranuleCell[242]	Exp2Syn[2180]
MossyCell[4]	GranuleCell[323]	Exp2Syn[2909]
MossyCell[4]	GranuleCell[270]	Exp2Syn[2432]
MossyCell[4]	GranuleCell[324]	Exp2Syn[2918]
MossyCell[4]	GranuleCell[229]	Exp2Syn[2063]
MossyCell[4]	GranuleCell[277]	Exp2Syn[2495]
MossyCell[4]	GranuleCell[299]	Exp2Syn[2694]
MossyCell[4]	GranuleCell[197]	Exp2Syn[1776]
MossyCell[4]	GranuleCell[248]	Exp2Syn[2235]
MossyCell[4]	GranuleCell[194]	Exp2Syn[1749]
MossyCell[4]	GranuleCell[275]	Exp2Syn[2477]
MossyCell[4]	GranuleCell[216]	Exp2Syn[1947]
MossyCell[4]	GranuleCell[209]	Exp2Syn[1883]
MossyCell[4]	GranuleCell[258]	Exp2Syn[2325]
MossyCell[4]	GranuleCell[305]	Exp2Syn[2747]
MossyCell[4]	GranuleCell[227]	Exp2Syn[2045]
MossyCell[4]	GranuleCell[198]	Exp2Syn[1784]
MossyCell[4]	GranuleCell[190]	Exp2Syn[1712]
MossyCell[4]	GranuleCell[195]	Exp2Syn[1757]
MossyCell[4]	GranuleCell[238]	Exp2Syn[2144]
MossyCell[4]	GranuleCell[205]	Exp2Syn[1847]
MossyCell[4]	GranuleCell[286]	Exp2Syn[2577]
MossyCell[4]	GranuleCell[188]	Exp2Syn[1694]
MossyCell[4]	GranuleCell[211]	Exp2Syn[1901]
MossyCell[4]	GranuleCell[237]	Exp2Syn[2135]
MossyCell[4]	GranuleCell[215]	Exp2Syn[1937]
MossyCell[4]	GranuleCell[301]	Exp2Syn[2711]
MossyCell[4]	GranuleCell[302]	Exp2Syn[2721]
MossyCell[4]	GranuleCell[210]	Exp2Syn[1893]
MossyCell[4]	GranuleCell[253]	Exp2Syn[2279]
MossyCell[4]	GranuleCell[295]	Exp2Syn[2657]
MossyCell[4]	GranuleCell[279]	Exp2Syn[2513]
MossyCell[4]	GranuleCell[280]	Exp2Syn[2523]
MossyCell[4]	GranuleCell[321]	Exp2Syn[2891]
MossyCell[4]	GranuleCell[26]	Exp2Syn[237]
MossyCell[4]	GranuleCell[485]	Exp2Syn[4368]
MossyCell[4]	GranuleCell[20]	Exp2Syn[182]
MossyCell[4]	GranuleCell[2]	Exp2Syn[21]
MossyCell[4]	GranuleCell[63]	Exp2Syn[569]
MossyCell[4]	GranuleCell[45]	Exp2Syn[407]
MossyCell[4]	GranuleCell[4]	Exp2Syn[39]
MossyCell[4]	GranuleCell[66]	Exp2Syn[597]
MossyCell[4]	GranuleCell[6]	Exp2Syn[56]
MossyCell[4]	GranuleCell[24]	Exp2Syn[218]
MossyCell[4]	GranuleCell[479]	Exp2Syn[4314]
MossyCell[4]	GranuleCell[49]	Exp2Syn[444]
MossyCell[4]	GranuleCell[22]	Exp2Syn[201]
MossyCell[4]	GranuleCell[30]	Exp2Syn[273]
MossyCell[4]	GranuleCell[64]	Exp2Syn[578]
MossyCell[4]	GranuleCell[39]	Exp2Syn[353]
MossyCell[4]	GranuleCell[74]	Exp2Syn[669]
MossyCell[4]	GranuleCell[44]	Exp2Syn[398]
MossyCell[4]	GranuleCell[96]	Exp2Syn[867]
MossyCell[4]	GranuleCell[3]	Exp2Syn[29]
MossyCell[4]	GranuleCell[57]	Exp2Syn[516]
MossyCell[4]	GranuleCell[82]	Exp2Syn[740]
MossyCell[4]	GranuleCell[65]	Exp2Syn[588]
MossyCell[4]	GranuleCell[55]	Exp2Syn[497]
MossyCell[4]	GranuleCell[85]	Exp2Syn[767]
MossyCell[4]	GranuleCell[491]	Exp2Syn[4421]
MossyCell[4]	GranuleCell[94]	Exp2Syn[848]
MossyCell[4]	GranuleCell[93]	Exp2Syn[840]
MossyCell[4]	GranuleCell[8]	Exp2Syn[74]
MossyCell[4]	GranuleCell[89]	Exp2Syn[804]
MossyCell[4]	GranuleCell[73]	Exp2Syn[659]
MossyCell[4]	GranuleCell[114]	Exp2Syn[1029]
MossyCell[4]	GranuleCell[487]	Exp2Syn[4386]
MossyCell[4]	GranuleCell[117]	Exp2Syn[1055]
MossyCell[4]	GranuleCell[71]	Exp2Syn[641]
MossyCell[4]	GranuleCell[91]	Exp2Syn[822]
MossyCell[4]	GranuleCell[0]	Exp2Syn[3]
MossyCell[4]	GranuleCell[72]	Exp2Syn[651]
MossyCell[4]	GranuleCell[47]	Exp2Syn[426]
MossyCell[4]	GranuleCell[493]	Exp2Syn[4439]
MossyCell[4]	GranuleCell[100]	Exp2Syn[903]
MossyCell[4]	GranuleCell[12]	Exp2Syn[110]
MossyCell[4]	GranuleCell[54]	Exp2Syn[489]
MossyCell[4]	GranuleCell[116]	Exp2Syn[1046]
MossyCell[4]	GranuleCell[107]	Exp2Syn[965]
MossyCell[4]	GranuleCell[120]	Exp2Syn[1083]
MossyCell[4]	GranuleCell[87]	Exp2Syn[786]
MossyCell[4]	GranuleCell[475]	Exp2Syn[4278]
MossyCell[4]	GranuleCell[118]	Exp2Syn[1064]
MossyCell[4]	GranuleCell[119]	Exp2Syn[1073]
MossyCell[4]	GranuleCell[43]	Exp2Syn[390]
MossyCell[4]	GranuleCell[41]	Exp2Syn[372]
MossyCell[4]	GranuleCell[83]	Exp2Syn[750]
MossyCell[4]	GranuleCell[92]	Exp2Syn[831]
MossyCell[4]	GranuleCell[14]	Exp2Syn[129]
MossyCell[4]	GranuleCell[18]	Exp2Syn[164]
MossyCell[4]	GranuleCell[104]	Exp2Syn[939]
MossyCell[4]	GranuleCell[28]	Exp2Syn[254]
MossyCell[4]	GranuleCell[68]	Exp2Syn[614]
MossyCell[4]	GranuleCell[56]	Exp2Syn[507]
MossyCell[4]	GranuleCell[62]	Exp2Syn[561]
MossyCell[4]	GranuleCell[31]	Exp2Syn[281]
MossyCell[4]	GranuleCell[69]	Exp2Syn[623]
MossyCell[4]	GranuleCell[33]	Exp2Syn[300]
MossyCell[4]	GranuleCell[67]	Exp2Syn[606]
MossyCell[4]	GranuleCell[60]	Exp2Syn[542]
MossyCell[4]	GranuleCell[42]	Exp2Syn[380]
MossyCell[4]	GranuleCell[123]	Exp2Syn[1109]
MossyCell[4]	GranuleCell[70]	Exp2Syn[632]
MossyCell[4]	GranuleCell[124]	Exp2Syn[1118]
MossyCell[4]	GranuleCell[29]	Exp2Syn[264]
MossyCell[4]	GranuleCell[77]	Exp2Syn[696]
MossyCell[4]	GranuleCell[99]	Exp2Syn[893]
MossyCell[4]	GranuleCell[497]	Exp2Syn[4476]
MossyCell[4]	GranuleCell[48]	Exp2Syn[435]
MossyCell[4]	GranuleCell[494]	Exp2Syn[4449]
MossyCell[4]	GranuleCell[75]	Exp2Syn[678]
MossyCell[4]	GranuleCell[16]	Exp2Syn[147]
MossyCell[4]	GranuleCell[9]	Exp2Syn[83]
MossyCell[4]	GranuleCell[58]	Exp2Syn[524]
MossyCell[4]	GranuleCell[105]	Exp2Syn[948]
MossyCell[4]	GranuleCell[27]	Exp2Syn[245]
MossyCell[4]	GranuleCell[498]	Exp2Syn[4484]
MossyCell[4]	GranuleCell[490]	Exp2Syn[4412]
MossyCell[4]	GranuleCell[495]	Exp2Syn[4458]
MossyCell[4]	GranuleCell[38]	Exp2Syn[345]
MossyCell[4]	GranuleCell[5]	Exp2Syn[48]
MossyCell[4]	GranuleCell[86]	Exp2Syn[776]
MossyCell[4]	GranuleCell[488]	Exp2Syn[4395]
MossyCell[4]	GranuleCell[11]	Exp2Syn[101]
MossyCell[4]	GranuleCell[37]	Exp2Syn[335]
MossyCell[4]	GranuleCell[15]	Exp2Syn[137]
MossyCell[4]	GranuleCell[101]	Exp2Syn[912]
MossyCell[4]	GranuleCell[102]	Exp2Syn[920]
MossyCell[4]	GranuleCell[10]	Exp2Syn[93]
MossyCell[4]	GranuleCell[53]	Exp2Syn[480]
MossyCell[4]	GranuleCell[95]	Exp2Syn[858]
MossyCell[4]	GranuleCell[79]	Exp2Syn[713]
MossyCell[4]	GranuleCell[80]	Exp2Syn[722]
MossyCell[4]	GranuleCell[121]	Exp2Syn[1091]
MossyCell[4]	BasketCell[3]	Exp2Syn[4543]
MossyCell[4]	MossyCell[7]	Exp2Syn[4702]
MossyCell[4]	MossyCell[6]	Exp2Syn[4685]
MossyCell[4]	MossyCell[2]	Exp2Syn[4615]
MossyCell[4]	HIPPCell[5]	Exp2Syn[4873]
MossyCell[4]	HIPPCell[0]	Exp2Syn[4834]
MossyCell[5]	GranuleCell[332]	Exp2Syn[2991]
MossyCell[5]	GranuleCell[337]	Exp2Syn[3036]
MossyCell[5]	GranuleCell[216]	Exp2Syn[1947]
MossyCell[5]	GranuleCell[262]	Exp2Syn[2360]
MossyCell[5]	GranuleCell[218]	Exp2Syn[1964]
MossyCell[5]	GranuleCell[286]	Exp2Syn[2576]
MossyCell[5]	GranuleCell[215]	Exp2Syn[1937]
MossyCell[5]	GranuleCell[298]	Exp2Syn[2685]
MossyCell[5]	GranuleCell[311]	Exp2Syn[2802]
MossyCell[5]	GranuleCell[272]	Exp2Syn[2450]
MossyCell[5]	GranuleCell[228]	Exp2Syn[2054]
MossyCell[5]	GranuleCell[212]	Exp2Syn[1911]
MossyCell[5]	GranuleCell[312]	Exp2Syn[2810]
MossyCell[5]	GranuleCell[320]	Exp2Syn[2883]
MossyCell[5]	GranuleCell[257]	Exp2Syn[2315]
MossyCell[5]	GranuleCell[338]	Exp2Syn[3044]
MossyCell[5]	GranuleCell[224]	Exp2Syn[2019]
MossyCell[5]	GranuleCell[263]	Exp2Syn[2370]
MossyCell[5]	GranuleCell[219]	Exp2Syn[1974]
MossyCell[5]	GranuleCell[274]	Exp2Syn[2468]
MossyCell[5]	GranuleCell[222]	Exp2Syn[2000]
MossyCell[5]	GranuleCell[208]	Exp2Syn[1874]
MossyCell[5]	GranuleCell[303]	Exp2Syn[2729]
MossyCell[5]	GranuleCell[347]	Exp2Syn[3125]
MossyCell[5]	GranuleCell[284]	Exp2Syn[2559]
MossyCell[5]	GranuleCell[260]	Exp2Syn[2342]
MossyCell[5]	GranuleCell[268]	Exp2Syn[2415]
MossyCell[5]	GranuleCell[235]	Exp2Syn[2118]
MossyCell[5]	GranuleCell[308]	Exp2Syn[2775]
MossyCell[5]	GranuleCell[314]	Exp2Syn[2829]
MossyCell[5]	GranuleCell[301]	Exp2Syn[2712]
MossyCell[5]	GranuleCell[241]	Exp2Syn[2172]
MossyCell[5]	GranuleCell[259]	Exp2Syn[2334]
MossyCell[5]	GranuleCell[238]	Exp2Syn[2144]
MossyCell[5]	GranuleCell[269]	Exp2Syn[2423]
MossyCell[5]	GranuleCell[247]	Exp2Syn[2225]
MossyCell[5]	GranuleCell[231]	Exp2Syn[2081]
MossyCell[5]	GranuleCell[348]	Exp2Syn[3135]
MossyCell[5]	GranuleCell[288]	Exp2Syn[2594]
MossyCell[5]	GranuleCell[253]	Exp2Syn[2280]
MossyCell[5]	GranuleCell[278]	Exp2Syn[2504]
MossyCell[5]	GranuleCell[209]	Exp2Syn[1884]
MossyCell[5]	GranuleCell[357]	Exp2Syn[3215]
MossyCell[5]	GranuleCell[335]	Exp2Syn[3018]
MossyCell[5]	GranuleCell[294]	Exp2Syn[2648]
MossyCell[5]	GranuleCell[300]	Exp2Syn[2703]
MossyCell[5]	GranuleCell[356]	Exp2Syn[3206]
MossyCell[5]	GranuleCell[307]	Exp2Syn[2766]
MossyCell[5]	GranuleCell[325]	Exp2Syn[2927]
MossyCell[5]	GranuleCell[266]	Exp2Syn[2397]
MossyCell[5]	GranuleCell[340]	Exp2Syn[3063]
MossyCell[5]	GranuleCell[323]	Exp2Syn[2910]
MossyCell[5]	GranuleCell[277]	Exp2Syn[2495]
MossyCell[5]	GranuleCell[217]	Exp2Syn[1955]
MossyCell[5]	GranuleCell[318]	Exp2Syn[2865]
MossyCell[5]	GranuleCell[351]	Exp2Syn[3161]
MossyCell[5]	GranuleCell[270]	Exp2Syn[2433]
MossyCell[5]	GranuleCell[256]	Exp2Syn[2307]
MossyCell[5]	GranuleCell[234]	Exp2Syn[2109]
MossyCell[5]	GranuleCell[328]	Exp2Syn[2954]
MossyCell[5]	GranuleCell[246]	Exp2Syn[2217]
MossyCell[5]	GranuleCell[346]	Exp2Syn[3116]
MossyCell[5]	GranuleCell[313]	Exp2Syn[2819]
MossyCell[5]	GranuleCell[227]	Exp2Syn[2046]
MossyCell[5]	GranuleCell[316]	Exp2Syn[2847]
MossyCell[5]	GranuleCell[352]	Exp2Syn[3171]
MossyCell[5]	GranuleCell[243]	Exp2Syn[2189]
MossyCell[5]	GranuleCell[292]	Exp2Syn[2630]
MossyCell[5]	GranuleCell[327]	Exp2Syn[2945]
MossyCell[5]	GranuleCell[319]	Exp2Syn[2874]
MossyCell[5]	GranuleCell[261]	Exp2Syn[2351]
MossyCell[5]	GranuleCell[249]	Exp2Syn[2243]
MossyCell[5]	GranuleCell[324]	Exp2Syn[2919]
MossyCell[5]	GranuleCell[240]	Exp2Syn[2162]
MossyCell[5]	GranuleCell[271]	Exp2Syn[2442]
MossyCell[5]	GranuleCell[302]	Exp2Syn[2720]
MossyCell[5]	GranuleCell[341]	Exp2Syn[3071]
MossyCell[5]	GranuleCell[211]	Exp2Syn[1901]
MossyCell[5]	GranuleCell[299]	Exp2Syn[2693]
MossyCell[5]	GranuleCell[232]	Exp2Syn[2091]
MossyCell[5]	GranuleCell[210]	Exp2Syn[1893]
MossyCell[5]	GranuleCell[242]	Exp2Syn[2180]
MossyCell[5]	GranuleCell[230]	Exp2Syn[2072]
MossyCell[5]	GranuleCell[245]	Exp2Syn[2208]
MossyCell[5]	GranuleCell[287]	Exp2Syn[2585]
MossyCell[5]	GranuleCell[334]	Exp2Syn[3009]
MossyCell[5]	GranuleCell[258]	Exp2Syn[2324]
MossyCell[5]	GranuleCell[229]	Exp2Syn[2064]
MossyCell[5]	GranuleCell[350]	Exp2Syn[3152]
MossyCell[5]	GranuleCell[251]	Exp2Syn[2261]
MossyCell[5]	GranuleCell[329]	Exp2Syn[2964]
MossyCell[5]	GranuleCell[289]	Exp2Syn[2604]
MossyCell[5]	GranuleCell[254]	Exp2Syn[2288]
MossyCell[5]	GranuleCell[326]	Exp2Syn[2937]
MossyCell[5]	GranuleCell[333]	Exp2Syn[3000]
MossyCell[5]	GranuleCell[349]	Exp2Syn[3144]
MossyCell[5]	GranuleCell[291]	Exp2Syn[2622]
MossyCell[5]	GranuleCell[255]	Exp2Syn[2298]
MossyCell[5]	GranuleCell[273]	Exp2Syn[2460]
MossyCell[5]	GranuleCell[281]	Exp2Syn[2532]
MossyCell[5]	GranuleCell[132]	Exp2Syn[1191]
MossyCell[5]	GranuleCell[137]	Exp2Syn[1236]
MossyCell[5]	GranuleCell[16]	Exp2Syn[146]
MossyCell[5]	GranuleCell[62]	Exp2Syn[561]
MossyCell[5]	GranuleCell[18]	Exp2Syn[165]
MossyCell[5]	GranuleCell[86]	Exp2Syn[776]
MossyCell[5]	GranuleCell[15]	Exp2Syn[137]
MossyCell[5]	GranuleCell[98]	Exp2Syn[884]
MossyCell[5]	GranuleCell[111]	Exp2Syn[1002]
MossyCell[5]	GranuleCell[72]	Exp2Syn[651]
MossyCell[5]	GranuleCell[28]	Exp2Syn[254]
MossyCell[5]	GranuleCell[12]	Exp2Syn[110]
MossyCell[5]	GranuleCell[112]	Exp2Syn[1010]
MossyCell[5]	GranuleCell[120]	Exp2Syn[1083]
MossyCell[5]	GranuleCell[57]	Exp2Syn[516]
MossyCell[5]	GranuleCell[138]	Exp2Syn[1244]
MossyCell[5]	GranuleCell[24]	Exp2Syn[219]
MossyCell[5]	GranuleCell[63]	Exp2Syn[569]
MossyCell[5]	GranuleCell[19]	Exp2Syn[174]
MossyCell[5]	GranuleCell[74]	Exp2Syn[669]
MossyCell[5]	GranuleCell[22]	Exp2Syn[200]
MossyCell[5]	GranuleCell[8]	Exp2Syn[75]
MossyCell[5]	GranuleCell[103]	Exp2Syn[930]
MossyCell[5]	GranuleCell[147]	Exp2Syn[1325]
MossyCell[5]	GranuleCell[84]	Exp2Syn[759]
MossyCell[5]	GranuleCell[60]	Exp2Syn[543]
MossyCell[5]	GranuleCell[68]	Exp2Syn[614]
MossyCell[5]	GranuleCell[35]	Exp2Syn[317]
MossyCell[5]	GranuleCell[108]	Exp2Syn[975]
MossyCell[5]	GranuleCell[114]	Exp2Syn[1028]
MossyCell[5]	GranuleCell[101]	Exp2Syn[911]
MossyCell[5]	GranuleCell[41]	Exp2Syn[371]
MossyCell[5]	GranuleCell[59]	Exp2Syn[533]
MossyCell[5]	GranuleCell[38]	Exp2Syn[344]
MossyCell[5]	GranuleCell[69]	Exp2Syn[623]
MossyCell[5]	GranuleCell[47]	Exp2Syn[425]
MossyCell[5]	GranuleCell[31]	Exp2Syn[282]
MossyCell[5]	GranuleCell[148]	Exp2Syn[1335]
MossyCell[5]	GranuleCell[88]	Exp2Syn[794]
MossyCell[5]	GranuleCell[53]	Exp2Syn[480]
MossyCell[5]	GranuleCell[78]	Exp2Syn[704]
MossyCell[5]	GranuleCell[9]	Exp2Syn[83]
MossyCell[5]	GranuleCell[157]	Exp2Syn[1416]
MossyCell[5]	GranuleCell[135]	Exp2Syn[1217]
MossyCell[5]	GranuleCell[94]	Exp2Syn[848]
MossyCell[5]	GranuleCell[100]	Exp2Syn[902]
MossyCell[5]	GranuleCell[156]	Exp2Syn[1406]
MossyCell[5]	GranuleCell[107]	Exp2Syn[965]
MossyCell[5]	GranuleCell[125]	Exp2Syn[1128]
MossyCell[5]	GranuleCell[66]	Exp2Syn[596]
MossyCell[5]	GranuleCell[140]	Exp2Syn[1263]
MossyCell[5]	GranuleCell[123]	Exp2Syn[1110]
MossyCell[5]	GranuleCell[77]	Exp2Syn[696]
MossyCell[5]	GranuleCell[17]	Exp2Syn[156]
MossyCell[5]	GranuleCell[118]	Exp2Syn[1065]
MossyCell[5]	GranuleCell[151]	Exp2Syn[1361]
MossyCell[5]	GranuleCell[70]	Exp2Syn[633]
MossyCell[5]	GranuleCell[56]	Exp2Syn[507]
MossyCell[5]	GranuleCell[34]	Exp2Syn[309]
MossyCell[5]	GranuleCell[128]	Exp2Syn[1154]
MossyCell[5]	GranuleCell[46]	Exp2Syn[417]
MossyCell[5]	GranuleCell[146]	Exp2Syn[1316]
MossyCell[5]	GranuleCell[113]	Exp2Syn[1020]
MossyCell[5]	GranuleCell[27]	Exp2Syn[246]
MossyCell[5]	GranuleCell[116]	Exp2Syn[1046]
MossyCell[5]	GranuleCell[152]	Exp2Syn[1371]
MossyCell[5]	GranuleCell[43]	Exp2Syn[390]
MossyCell[5]	GranuleCell[92]	Exp2Syn[831]
MossyCell[5]	GranuleCell[127]	Exp2Syn[1145]
MossyCell[5]	GranuleCell[119]	Exp2Syn[1074]
MossyCell[5]	GranuleCell[61]	Exp2Syn[551]
MossyCell[5]	GranuleCell[49]	Exp2Syn[443]
MossyCell[5]	GranuleCell[124]	Exp2Syn[1118]
MossyCell[5]	GranuleCell[40]	Exp2Syn[362]
MossyCell[5]	GranuleCell[71]	Exp2Syn[641]
MossyCell[5]	GranuleCell[102]	Exp2Syn[920]
MossyCell[5]	GranuleCell[141]	Exp2Syn[1272]
MossyCell[5]	GranuleCell[11]	Exp2Syn[102]
MossyCell[5]	GranuleCell[99]	Exp2Syn[894]
MossyCell[5]	GranuleCell[32]	Exp2Syn[290]
MossyCell[5]	GranuleCell[10]	Exp2Syn[92]
MossyCell[5]	GranuleCell[42]	Exp2Syn[381]
MossyCell[5]	GranuleCell[30]	Exp2Syn[273]
MossyCell[5]	GranuleCell[45]	Exp2Syn[408]
MossyCell[5]	GranuleCell[87]	Exp2Syn[785]
MossyCell[5]	GranuleCell[134]	Exp2Syn[1209]
MossyCell[5]	GranuleCell[58]	Exp2Syn[525]
MossyCell[5]	GranuleCell[29]	Exp2Syn[264]
MossyCell[5]	GranuleCell[150]	Exp2Syn[1353]
MossyCell[5]	GranuleCell[51]	Exp2Syn[462]
MossyCell[5]	GranuleCell[129]	Exp2Syn[1164]
MossyCell[5]	GranuleCell[89]	Exp2Syn[804]
MossyCell[5]	GranuleCell[54]	Exp2Syn[489]
MossyCell[5]	GranuleCell[126]	Exp2Syn[1137]
MossyCell[5]	GranuleCell[133]	Exp2Syn[1200]
MossyCell[5]	GranuleCell[149]	Exp2Syn[1344]
MossyCell[5]	GranuleCell[91]	Exp2Syn[822]
MossyCell[5]	GranuleCell[55]	Exp2Syn[497]
MossyCell[5]	GranuleCell[73]	Exp2Syn[660]
MossyCell[5]	GranuleCell[81]	Exp2Syn[732]
MossyCell[5]	BasketCell[0]	Exp2Syn[4507]
MossyCell[5]	MossyCell[7]	Exp2Syn[4700]
MossyCell[5]	MossyCell[3]	Exp2Syn[4634]
MossyCell[5]	MossyCell[2]	Exp2Syn[4615]
MossyCell[5]	HIPPCell[2]	Exp2Syn[4848]
MossyCell[5]	HIPPCell[3]	Exp2Syn[4858]
MossyCell[6]	GranuleCell[367]	Exp2Syn[3306]
MossyCell[6]	GranuleCell[267]	Exp2Syn[2406]
MossyCell[6]	GranuleCell[382]	Exp2Syn[3441]
MossyCell[6]	GranuleCell[350]	Exp2Syn[3153]
MossyCell[6]	GranuleCell[355]	Exp2Syn[3197]
MossyCell[6]	GranuleCell[311]	Exp2Syn[2801]
MossyCell[6]	GranuleCell[301]	Exp2Syn[2712]
MossyCell[6]	GranuleCell[270]	Exp2Syn[2433]
MossyCell[6]	GranuleCell[372]	Exp2Syn[3350]
MossyCell[6]	GranuleCell[331]	Exp2Syn[2981]
MossyCell[6]	GranuleCell[312]	Exp2Syn[2811]
MossyCell[6]	GranuleCell[292]	Exp2Syn[2631]
MossyCell[6]	GranuleCell[345]	Exp2Syn[3108]
MossyCell[6]	GranuleCell[256]	Exp2Syn[2306]
MossyCell[6]	GranuleCell[348]	Exp2Syn[3135]
MossyCell[6]	GranuleCell[369]	Exp2Syn[3323]
MossyCell[6]	GranuleCell[388]	Exp2Syn[3495]
MossyCell[6]	GranuleCell[316]	Exp2Syn[2847]
MossyCell[6]	GranuleCell[321]	Exp2Syn[2892]
MossyCell[6]	GranuleCell[337]	Exp2Syn[3036]
MossyCell[6]	GranuleCell[338]	Exp2Syn[3044]
MossyCell[6]	GranuleCell[390]	Exp2Syn[3512]
MossyCell[6]	GranuleCell[283]	Exp2Syn[2549]
MossyCell[6]	GranuleCell[241]	Exp2Syn[2171]
MossyCell[6]	GranuleCell[245]	Exp2Syn[2208]
MossyCell[6]	GranuleCell[365]	Exp2Syn[3288]
MossyCell[6]	GranuleCell[387]	Exp2Syn[3485]
MossyCell[6]	GranuleCell[336]	Exp2Syn[3026]
MossyCell[6]	GranuleCell[329]	Exp2Syn[2964]
MossyCell[6]	GranuleCell[287]	Exp2Syn[2585]
MossyCell[6]	GranuleCell[308]	Exp2Syn[2775]
MossyCell[6]	GranuleCell[318]	Exp2Syn[2865]
MossyCell[6]	GranuleCell[260]	Exp2Syn[2343]
MossyCell[6]	GranuleCell[276]	Exp2Syn[2486]
MossyCell[6]	GranuleCell[255]	Exp2Syn[2297]
MossyCell[6]	GranuleCell[347]	Exp2Syn[3125]
MossyCell[6]	GranuleCell[353]	Exp2Syn[3179]
MossyCell[6]	GranuleCell[370]	Exp2Syn[3332]
MossyCell[6]	GranuleCell[240]	Exp2Syn[2162]
MossyCell[6]	GranuleCell[333]	Exp2Syn[3000]
MossyCell[6]	GranuleCell[273]	Exp2Syn[2459]
MossyCell[6]	GranuleCell[275]	Exp2Syn[2477]
MossyCell[6]	GranuleCell[303]	Exp2Syn[2729]
MossyCell[6]	GranuleCell[363]	Exp2Syn[3269]
MossyCell[6]	GranuleCell[375]	Exp2Syn[3378]
MossyCell[6]	GranuleCell[247]	Exp2Syn[2225]
MossyCell[6]	GranuleCell[304]	Exp2Syn[2739]
MossyCell[6]	GranuleCell[263]	Exp2Syn[2369]
MossyCell[6]	GranuleCell[257]	Exp2Syn[2316]
MossyCell[6]	GranuleCell[280]	Exp2Syn[2522]
MossyCell[6]	GranuleCell[356]	Exp2Syn[3207]
MossyCell[6]	GranuleCell[264]	Exp2Syn[2378]
MossyCell[6]	GranuleCell[385]	Exp2Syn[3467]
MossyCell[6]	GranuleCell[349]	Exp2Syn[3144]
MossyCell[6]	GranuleCell[313]	Exp2Syn[2820]
MossyCell[6]	GranuleCell[352]	Exp2Syn[3171]
MossyCell[6]	GranuleCell[378]	Exp2Syn[3405]
MossyCell[6]	GranuleCell[305]	Exp2Syn[2747]
MossyCell[6]	GranuleCell[298]	Exp2Syn[2684]
MossyCell[6]	GranuleCell[242]	Exp2Syn[2180]
MossyCell[6]	GranuleCell[319]	Exp2Syn[2873]
MossyCell[6]	GranuleCell[251]	Exp2Syn[2262]
MossyCell[6]	GranuleCell[284]	Exp2Syn[2558]
MossyCell[6]	GranuleCell[334]	Exp2Syn[3008]
MossyCell[6]	GranuleCell[323]	Exp2Syn[2910]
MossyCell[6]	GranuleCell[277]	Exp2Syn[2496]
MossyCell[6]	GranuleCell[339]	Exp2Syn[3053]
MossyCell[6]	GranuleCell[310]	Exp2Syn[2792]
MossyCell[6]	GranuleCell[315]	Exp2Syn[2837]
MossyCell[6]	GranuleCell[359]	Exp2Syn[3233]
MossyCell[6]	GranuleCell[299]	Exp2Syn[2693]
MossyCell[6]	GranuleCell[271]	Exp2Syn[2442]
MossyCell[6]	GranuleCell[381]	Exp2Syn[3431]
MossyCell[6]	GranuleCell[307]	Exp2Syn[2766]
MossyCell[6]	GranuleCell[261]	Exp2Syn[2351]
